PRODUCTO,COBERTURA,ANIO,ID_ENTIDAD,ESPECIE_GANADERA,CABEZAS_SACRIFICADAS,ESTATUS_DATO_CBZ,PRODUCCION_CARNE,ESTATUS_DATO_PROD,VALOR_PRODUCCION,ESTATUS_DATO_VPROD,PRECIO_MEDIO,ESTATUS_DATO_PMED,ESTATUS
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	08",Ganado ovino,360,Disponible,8,Disponible,126,Disponible,16325,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	10",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	11",Ganado ovino,5147,Disponible,121,Disponible,1988,Disponible,16402,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	12",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	13",Ganado ovino,22372,Disponible,516,Disponible,8641,Disponible,16745,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	14",Ganado ovino,2568,Disponible,42,Disponible,669,Disponible,15929,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	15",Ganado ovino,53506,Disponible,889,Disponible,14838,Disponible,16690,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	16",Ganado ovino,371,Disponible,6,Disponible,99,Disponible,15698,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	17",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	18",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	19",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	20",Ganado ovino,10232,Disponible,185,Disponible,3107,Disponible,16794,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	21",Ganado ovino,23842,Disponible,541,Disponible,8672,Disponible,16029,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	22",Ganado ovino,2233,Disponible,37,Disponible,567,Disponible,15324,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	23",Ganado ovino,2806,Disponible,64,Disponible,946,Disponible,14781,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	24",Ganado ovino,3034,Disponible,48,Disponible,892,Disponible,18585,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	25",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	26",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	27",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,1996,"	28",Ganado ovino,115,Disponible,2,Disponible,34,Disponible,17000,Disponible,Cifras Definitivas
